Enviado,Fecha,Tarea,Ruta,Prog. Inicial,Prog. Final,Maquinaria 1,ID1,N°ID1,Maquinaria 2,ID2,N°ID2,Maquinaria 3,ID3,N°ID3,Maquinaria 4,ID4,N°ID4,Maquinaria 5,ID5,N°ID5,Observaciones,Imágenes previas,Imágenes posteriores,km,Combustible (l),Mezcla asfáltica (tn)
SI,8/4/2026,CORTE DE PASTO,093-08,"1,00","4,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"Desmalezado manual de señalizaciones y alcantarilas. Coords. PROG. INICIAL: -35.64943, -59.79201; PROG. FINAL: -35.67007, -59.81488",,,"3,00",,
SI,8/4/2026,CORTE DE PASTO,093-08,"1,00","4,00",TRACTOR,R.O.,21503,,,,,,,,,,,,,"Coords. PROG. INICIAL: -35.64943, -59.79201; PROG. FINAL: -35.67007, -59.81488",,,"3,00",,
SI,8/4/2026,CORTE DE PASTO,RP51,"230,00","244,00",TRACTOR,O.I.,21806,DESMALEZADORA,R.O.,21803,CAMIONETA,R.O.,29792,,,,,,,"-35.32972, -60.09711; -35.45424, -60.08389",si,,"14,00",,
SI,8/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP46,"0,00","20,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"-35.45773, -60.08286; -35.27197, -60.35065",si,,"20,00",,
SI,8/4/2026,CORTE DE PASTO,093-02,"0,00","4,00",CAMIONETA,R.O.,51426,RETROEXCAVADORA,O.I.,2084,,,,,,,,,,"Desmonte y limpieza de malezas. Coords.: -35.53987, -59.6969; -35.56374, -59.66437",si,,"4,00",,
SI,8/4/2026,ALUMBRADO,RP40,"30,00","42,00",CAMIONETA,R.O.,58191,,,,,,,,,,,,,"Relevamiento luminarias. Coords. -34.85509, -58.89565; -34.93538, -59.00336",si,,"12,00",,
SI,8/4/2026,ALUMBRADO,RP6,"120,00","130,00",CAMIONETA,R.O.,58191,,,,,,,,,,,,,Relevamiento luminarias.,si,,"10,00",,
SI,9/4/2026,CORTE DE PASTO,093-08,"1,00","4,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"Continuación de tareas de desmalezado manual de señalizaciones y alcantarilas. Coords. PROG. INICIAL: -35.64943, -59.79201; PROG. FINAL: -35.67007, -59.81488",si,,"3,00",,
SI,9/4/2026,CORTE DE PASTO,093-08,"1,00","4,00",TRACTOR,O.I.,21503,,,,,,,,,,,,,"Continuación de tareas. Coords. PROG. INICIAL: -35.64943, -59.79201; PROG. FINAL: -35.67007, -59.81488",si,,"3,00",,
SI,9/4/2026,CORTE DE PASTO,RP51,"215,00","230,00",TRACTOR,O.I.,21806,DESMALEZADORA,R.O.,21803,CAMIONETA,R.O.,29792,,,,,,,"-35.19233, -60.11307; -35.32717, -60.09779",si,,"15,00",,
SI,9/4/2026,CORTE DE PASTO,093-02,"0,00","4,00",CAMIONETA,R.O.,51426,RETROEXCAVADORA,O.I.,2084,,,,,,,,,,"Continuación de tareas de desmonte y limpieza de malezas. Coords.: -35.53987, -59.6969; -35.56374, -59.66437",,,"4,00",,
SI,9/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP51,"258,00","275,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"-35.56337, -60.00890; -35.64422, -59.84734",,,"17,00",,
SI,10/4/2026,CORTE DE PASTO,RP51,"215,00","230,00",TRACTOR,O.I.,21806,DESMALEZADORA,R.O.,21803,CAMIONETA,R.O.,29792,,,,,,,"Retorno por mano progresiva creciente. -35.19233, -60.11307; -35.32717, -60.09779",,,"15,00",,
SI,10/4/2026,CORTE DE PASTO,093-08,"3,00","4,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"Continuación de tareas de desmalezado manual de señalizaciones y alcantarilas. Coords. PROG. INICIAL: -35.64943, -59.79201; PROG. FINAL: -35.67007, -59.81488",,,"1,00",,
SI,10/4/2026,CORTE DE PASTO,093-08,"2,00","4,00",TRACTOR,O.I.,21503,,,,,,,,,,,,,"Continuación de tareas. Coords. PROG. INICIAL: -35.64943, -59.79201; PROG. FINAL: -35.67007, -59.81488",,,"2,00",,
SI,10/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP30,"267,00","280,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"-36.21866, -59.04482; -36.09100, -59.08894",,,"13,00",,
SI,13/4/2026,CORTE DE PASTO,093-13,"10,00","13,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"-35.62458, -59.77885; -35.60578, -59.80432",,,"3,00",,
SI,13/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP91,"0,00","9,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"-35.69308, -59.78524; -35.70894, -59.69681",,,"9,00",,
SI,13/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP51,"318,00","319,00",CAMIONETA,R.O.,51426,,,,,,,,,,,,,"Relevamiento de pavimento rígido. -36.00419, -59.88765; -36.00646, -59.88843",si,,"1,00",,
SI,14/4/2026,CORTE DE PASTO,093-05,"0,00","10,00",TRACTOR,O.I.,9667,CAMIONETA,R.O.,29792,,,,,,,,,,"-35.6797, -59.72325 ; -35.63436, -59.626",,,"10,00",,
SI,14/4/2026,CORTE DE PASTO,093-13,"10,00","13,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"Continuación de tareas en la misma traza. -35.62458, -59.77885; -35.60578, -59.80432",,,"3,00",,
SI,14/4/2026,CORTE DE PASTO,093-02,"0,00","4,00",CAMIONETA,R.O.,51426,RETROEXCAVADORA,O.I.,2084,,,,,,,,,,"Continuación de tareas de desmonte y limpieza de malezas. Coords.: -35.53987, -59.6969; -35.56374, -59.66437",,,"4,00",,
SI,14/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP51,"285,00","300,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"-35.70972, -59.79172; -35.84537, -59.83601",,,"15,00",,
SI,15/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP51,"320,00","345,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"-36.01287, -59.89231; -36.01287, -59.89231",,,"25,00",,
SI,15/4/2026,CORTE DE PASTO,093-05,"0,00","10,00",TRACTOR,O.I.,9667,CAMIONETA,R.O.,29792,,,,,,,,,,"Continuación de tareas. -35.6797, -59.72325 ; -35.63436, -59.626",,,"10,00",,
SI,15/4/2026,CORTE DE PASTO,093-13,"10,00","13,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"Continuación de tareas en la misma traza. -35.62458, -59.77885; -35.60578, -59.80432",,,"3,00",,
SI,15/4/2026,CORTE DE PASTO,093-02,"0,00","4,00",CAMIONETA,R.O.,51426,RETROEXCAVADORA,O.I.,2084,,,,,,,,,,"Continuación de tareas de desmonte y limpieza de malezas. Coords.: -35.53987, -59.6969; -35.56374, -59.66437",,,"4,00",,
SI,16/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP51,"320,00","345,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"Continuación de tareas. -36.01287, -59.89231; -36.01287, -59.89231",,,"25,00",,
SI,16/4/2026,CORTE DE PASTO,093-05,"0,00","10,00",TRACTOR,O.I.,9667,CAMIONETA,R.O.,29792,,,,,,,,,,"Continuación de tareas. -35.6797, -59.72325 ; -35.63436, -59.626",,,"10,00",,
SI,16/4/2026,CORTE DE PASTO,093-13,"10,00","13,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"Continuación de tareas en la misma traza. -35.62458, -59.77885; -35.60578, -59.80432",,,"3,00",,
SI,17/4/2026,CORTE DE PASTO,093-05,"0,00","10,00",TRACTOR,O.I.,9667,CAMIONETA,R.O.,29792,,,,,,,,,,"Continuación de tareas. -35.6797, -59.72325 ; -35.63436, -59.626",,,"10,00",,
SI,17/4/2026,MANTENIMIENTO DE PAVIMENTOS,093-13,"10,00","13,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"Tareas de bacheo en el tramo comprendido entre las coords.: -35.62458, -59.77885; -35.60578, -59.80432",,,"3,00",,
SI,22/4/2026,SEÑALIZACIÓN Y DEMARCACIÓN (Horizontal y Vertical),RP30,"267,50","282,60",CAMIONETA,R.O.,44808,,,,,,,,,,,,,"PROG. INICIAL: -36.21450, -59.04533; PROG. FINAL: -36.06652, -59.09640",,,"15,10",,
SI,22/4/2026,CORTE DE PASTO,RP30,"418,10","419,10",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. PROG. INICIAL: -35.22297, -59.71807; PROG. FINAL: -35.21554, -59.72125",,,"1,00",,
SI,22/4/2026,MANTENIMIENTO DE PAVIMENTOS,093-03,"0,00","6,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"PROG. INICIAL: -35.46248, -59.58209; PROG. FINAL: -35.49804, -59.53365",,,"6,00",,
SI,23/4/2026,CORTE DE PASTO,RP30,"419,20","421,50",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. PROG. INICIAL: -35.20615, -59.72340; PROG. FINAL: -35.19506, -59.72580",,,"2,30",,
SI,23/4/2026,CORTE DE PASTO,093-05,"0,00","8,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"-35.6797, -59.72325; -35.64408, -59.64729",,,"8,00",,
SI,23/4/2026,CORTE DE PASTO,093-02,"0,00","4,00",CAMIONETA,R.O.,51426,RETROEXCAVADORA,O.I.,2084,,,,,,,,,,"Continuación de tareas de desmonte y limpieza de malezas. Coords.: -35.53987, -59.6969; -35.56374, -59.66437",,,"4,00",,
SI,24/4/2026,CORTE DE PASTO,RP30,"417,10","418,10",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. PROG. INICIAL: -35.23006, -59.71464; PROG. FINAL: -35.21554, -59.72125",,,"1,00",,
SI,24/4/2026,CORTE DE PASTO,RP91,"1,00","9,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"PROG. INICIAL: -35.69338, -59.78584; PROG. FINAL: -35.70960, -59.69470",,,"8,00",,
SI,24/4/2026,CORTE DE PASTO,093-13,"0,00","4,50",TRACTOR,O.I.,9667,,,,,,,,,,,,,"PROG. INICIAL: -35.70965, -59.69278; PROG. FINAL: -35.6797, -59.72325",,,"4,50",,
SI,27/4/2026,CORTE DE PASTO,RP30,"415,00","417,10",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. PROG. INICIAL: -35.24204, -59.70443; PROG. FINAL: -35.23006, -59.71464",,,"2,10",,
SI,27/4/2026,CORTE DE PASTO,RP91,"1,00","9,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"Regreso por mano opuesta en progresiva descendendete. PROG. INICIAL: -35.69338, -59.78584; PROG. FINAL: -35.70960, -59.69470",,,"8,00",,
SI,27/4/2026,CORTE DE PASTO,093-02,"0,00","4,00",CAMIONETA,R.O.,51426,RETROEXCAVADORA,O.I.,2084,,,,,,,,,,"Continuación de tareas de desmonte y limpieza de malezas. Coords.: -35.53987, -59.6969; -35.56374, -59.66437",,,"4,00",,
SI,27/4/2026,CALZADO DE BANQUINAS,RP51,"279,00","279,40",MOTONIVELADORA,O.I.,2066,,,,,,,,,,,,,"PROG. INICIAL: -35.66566, -59.82045; PROG. FINAL: -35.66851, -59.81695",,,"0,40",,
SI,27/4/2026,CAMINOS RURALES,093-08,"4,00","7,00",MOTONIVELADORA,O.I.,2066,,,,,,,,,,,,,"PROG. INICIAL: -35.66759, -59.81826; PROG. FINAL: -35.68808, -59.84097",,,"3,00",,
SI,27/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP51,"278,00","279,40",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"PROG. INICIAL: -35.65939, -59.82820; PROG. FINAL: -35.66851, -59.81695",,,"1,40",,
SI,27/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP91,"1,00","9,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"PROG. INICIAL: -35.69338, -59.78584; PROG. FINAL: -35.70960, -59.69470",,,"8,00",,
SI,27/4/2026,MANTENIMIENTO DE PAVIMENTOS,093-08,"2,00","4,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"PROG. INICIAL: -35.65513, -59.79819; PROG. FINAL: -35.67007, -59.81488",,,"2,00",,
SI,28/4/2026,CORTE DE PASTO,093-02,"0,00","4,00",CAMIONETA,R.O.,51426,RETROEXCAVADORA,O.I.,2084,,,,,,,,,,"Continuación de tareas de desmonte y limpieza de malezas. Coords.: -35.53987, -59.6969; -35.56374, -59.66437",,,"4,00",,
SI,28/4/2026,CORTE DE PASTO,RP51,"282,20","283,60",TRACTOR,O.I.,9667,,,,,,,,,,,,,"ROTONDA ""LA GALLARETA"" (NODO RP51 - RP91). PROG. INICIAL: -35.69028, -59.78955; PROG. FINAL: 35.69651, -59.78689",,,"1,40",,
SI,28/4/2026,CORTE DE PASTO,RP30,"419,10","422,10",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. PROG. INICIAL: -35.21554, -59.72125; PROG. FINAL: -35.19114, -59.72752",,,"3,00",,
SI,28/4/2026,CAMINOS RURALES,093-08,"7,00","10,00",MOTONIVELADORA,O.I.,2066,,,,,,,,,,,,,"PROG. INICIAL: -35.68808, -59.84097 ; PROG. FINAL: -35.71308, -59.85472",,,"3,00",,
SI,28/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP47,"5,00","20,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"-34.97059, -59.26802; -34.86016, -59.21288",,,"15,00",,
SI,29/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP47,"5,00","20,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"CONTINUACIÓN DE TAREAS. -34.97059, -59.26802; -34.86016, -59.21288",,,"15,00",,
SI,29/4/2026,CORTE DE PASTO,RP30,"422,10","432,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -35.19114, -59.72752; -35.11261, -59.74760",,,"9,90",,
SI,29/4/2026,CORTE DE PASTO,093-01,"11,00","12,00",CAMIONETA,R.O.,51426,RETROEXCAVADORA,O.I.,2084,,,,,,,,,,"Tareas de desmonte y limpieza de malezas. Coords.: -35.58053, -59.67379; -35.57823, -59.66534",,,"1,00",,
SI,29/4/2026,CAMINOS RURALES,093-08,"10,00","14,00",MOTONIVELADORA,O.I.,2066,CAMIONETA,R.O.,29792,,,,,,,,,,"-35.71206, -59.85423; -35.74396, -59.87136",,,"4,00",,
SI,30/4/2026,CORTE DE PASTO,RP30,"422,10","432,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"CONTINUACIÓN DE TAREAS DE DESMALEZADO MANUAL. -35.19114, -59.72752; -35.11261, -59.74760",,,"9,90",,
SI,30/4/2026,CAMINOS RURALES,093-08,"14,00","18,00",MOTONIVELADORA,O.I.,2066,CAMIONETA,R.O.,51426,,,,,,,,,,"-35.74396, -59.87136; -35.77834, -59.88974",,,"4,00",,
SI,30/4/2026,MANTENIMIENTO DE PAVIMENTOS,RP51,"246,00","250,00",CAMIONETA,R.O.,26395,,,,,,,,,,,,,"-35.50244, -60.05289; -35.50244, -60.05289",,,"4,00",,
SI,4/5/2026,CORTE DE PASTO,RP51,"284,00","289,30",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"TAREAS DE DESMALEZADO MANUAL. COORDS: -35.70017, -59.78824; -35.74679, -59.80322",,,"5,30",,
SI,4/5/2026,CORTE DE PASTO,RP91,"10,00","25,00",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"-35.71028, -59.69271; -35.80215, -59.56641",,,"15,00",,
SI,4/5/2026,CORTE DE PASTO,RP51,"284,00","290,20",TRACTOR,O.I.,9667,,,,,,,,,,,,,"-35.70017, -59.78824; -35.75459, -59.80614",,,"6,20",,
SI,5/5/2026,CORTE DE PASTO,RP51,"290,00","295,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -35.75320, -59.80545; -35.79749, -59.81996",,,"5,00",,
SI,5/5/2026,CORTE DE PASTO,RP51,"290,00","295,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"-35.75320, -59.80545; -35.79749, -59.81996",,,"5,00",,
SI,5/5/2026,MANTENIMIENTO DE PAVIMENTOS,RP47,"4,00","15,00",CAMIÓN,R.O.,41020,CAMIONETA,R.O.,44808,,,,,,,,,,"BACHEO EN RP47 Y VARIANTE A RP41. COORDS.: -34.97572, -59.27034; -34.93728, -59.24081. VARIANTE: -34.974967, -59.276406; -34.985723, -59.313693",,,"11,00",,
SI,6/5/2026,CORTE DE PASTO,RP51,"295,00","300,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -35.79749, -59.81996; -35.84193, -59.83420",,,"5,00",,
SI,6/5/2026,CORTE DE PASTO,RP51,"295,00","300,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"DESMALEZADO MECÁNICO. -35.79749, -59.81996; -35.84193, -59.83420",,,"5,00",,
SI,6/5/2026,CORTE DE PASTO,093-13,"6,00","9,00",CAMIONETA,R.O.,26395,RETROEXCAVADORA,O.I.,2084,,,,,,,,,,"Tareas de limpieza de canales. Coords.: -35.67053, -59.7352; -35.65241, -59.75969",,,"3,00",,
SI,7/5/2026,CORTE DE PASTO,RP51,"276,50","277,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"DESMALEZADO EN PREDIO DE LA DVBA ZONA VI. COORDS. -35.65147, -59.83733; -35.65233, -59.83617",,,"0,50",,
SI,7/5/2026,CORTE DE PASTO,RP51,"276,50","277,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO EN PREDIO DE LA DVBA ZONA VI. COORDS. -35.65147, -59.83733; -35.65233, -59.83617",,,"0,50",,
SI,7/5/2026,CORTE DE PASTO,093-13,"6,00","9,00",CAMIONETA,R.O.,26395,RETROEXCAVADORA,O.I.,2084,CAMIONETA,R.O.,44808,,,,,,,"Tareas de limpieza de canales. Coords.: -35.67053, -59.7352; -35.65241, -59.75969",,,"3,00",,
SI,8/5/2026,CORTE DE PASTO,RP51,"276,50","277,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"DESMALEZADO EN PREDIO DE LA DVBA ZONA VI. COORDS. -35.65147, -59.83733; -35.65233, -59.83617",,,"0,50",,
SI,8/5/2026,CORTE DE PASTO,RP51,"276,50","277,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO EN PREDIO DE LA DVBA ZONA VI. COORDS. -35.65147, -59.83733; -35.65233, -59.83617",,,"0,50",,
SI,8/5/2026,CORTE DE PASTO,093-13,"6,00","9,00",CAMIONETA,R.O.,26395,RETROEXCAVADORA,O.I.,2084,CAMIONETA,R.O.,44808,,,,,,,"Tareas de limpieza de canales. Coords.: -35.67053, -59.7352; -35.65241, -59.75969",,,"3,00",,
SI,8/5/2026,CORTE DE PASTO,RP51,"300,00","315,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -35.84193, -59.8342; -35.97301, -59.87738",,,"15,00",,
SI,8/5/2026,CORTE DE PASTO,RP51,"300,00","315,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"DESMALEZADO MECÁNICO. -35.84193, -59.83420; -35.97301, -59.87738",,,"15,00",,
SI,8/5/2026,CORTE DE PASTO,RP91,"10,50","25,00",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"-35.71251, -59.68906; -35.80264, -59.56547",SI,,"14,50",,
SI,11/5/2026,CORTE DE PASTO,093-13,"6,00","9,00",CAMIONETA,R.O.,26395,RETROEXCAVADORA,O.I.,2084,CAMIONETA,R.O.,44808,,,,,,,"Tareas de limpieza de canales. Coords.: -35.67053, -59.7352; -35.65241, -59.75969",SI,,"3,00",,
SI,11/5/2026,CORTE DE PASTO,RP51,"315,00","320,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -35.97301, -59.87738; -36.01278, -59.89181",,,"5,00",,
SI,11/5/2026,CORTE DE PASTO,RP51,"315,00","320,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"DESMALEZADO MECÁNICO. -35.97301, -59.87738; -36.01278, -59.89181",,,"5,00",,
SI,11/5/2026,CORTE DE PASTO,RP91,"25,00","40,00",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"-35.80264, -59.56547; -35.86511, -59.42495",,,"15,00",,
SI,11/5/2026,CAMINOS RURALES,RP44,"28,00","31,70",MOTONIVELADORA,O.I.,22108,,,,,,,,,,,,,"-35.03386, -59.61164; -35.05843, -59.63926",SI,,"3,70",,
SI,12/5/2026,CORTE DE PASTO,RP51,"320,00","330,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -36.01278, -59.89181; -36.10043, -59.91943",,,"10,00",,
SI,12/5/2026,CORTE DE PASTO,RP51,"320,00","330,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"DESMALEZADO MECÁNICO. -36.01278, -59.89181; -36.10043, -59.91943",,,"10,00",,
SI,12/5/2026,CORTE DE PASTO,RP91,"40,00","51,70",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"-35.86511, -59.42495; -35.93914, -59.33251",,,"11,70",,
SI,12/5/2026,CORTE DE PASTO,093-13,"6,00","9,00",CAMIONETA,R.O.,26395,RETROEXCAVADORA,O.I.,2084,CAMIONETA,R.O.,44808,,,,,,,"Tareas de limpieza de canales. Coords.: -35.67053, -59.7352; -35.65241, -59.75969",,,"3,00",,
SI,13/5/2026,CORTE DE PASTO,RP51,"330,00","340,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -36.10043, -59.91943; -36.18777, -59.95359",,,"10,00",,
SI,13/5/2026,CORTE DE PASTO,RP51,"330,00","340,00",TRACTOR,O.I.,9667,,,,,,,,,,,,,"DESMALEZADO MECÁNICO. -36.10043, -59.91943; -36.18777, -59.95359",,,"10,00",,
SI,13/5/2026,CORTE DE PASTO,RP61,"60,00","78,00",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"-36.02402, -59.15342; -35.93924, -59.33240",,,"18,00",,
SI,13/5/2026,CORTE DE PASTO,093-13,"6,00","9,00",CAMIONETA,R.O.,26395,RETROEXCAVADORA,O.I.,2084,CAMIONETA,R.O.,44808,,,,,,,"Tareas de limpieza de canales. Coords.: -35.67053, -59.7352; -35.65241, -59.75969",,,"3,00",,
SI,13/5/2026,MANTENIMIENTO DE PAVIMENTOS,093-13,"10,00","10,60",MINI CARGADORA,O.I.,21202,CAMIÓN,R.O.,41020,,,,,,,,,,"-35.62464, -59.77879; -35.62111, -59.7836",,,"0,60",,
SI,14/5/2026,CORTE DE PASTO,RP51,"340,00","346,50",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -36.10043, -59.91943; -36.24391, -59.97217",,,"6,50",,
SI,14/5/2026,CORTE DE PASTO,RP51,"340,00","346,50",TRACTOR,O.I.,9667,,,,,,,,,,,,,"DESMALEZADO MECÁNICO. -36.10043, -59.91943; -36.24391, -59.97217",,,"6,50",,
SI,14/5/2026,CORTE DE PASTO,RP30,"279,00","289,20",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"-36.10089, -59.08589; -36.02466, -59.15172",,,"10,20",,
SI,14/5/2026,MANTENIMIENTO DE PAVIMENTOS,093-13,"10,00","10,60",MINI CARGADORA,O.I.,21202,CAMIÓN,R.O.,41020,,,,,,,,,,"-35.62464, -59.77879; -35.62111, -59.7836",,,"0,60",,
SI,14/5/2026,SEÑALIZACIÓN Y DEMARCACIÓN (Horizontal y Vertical),093-13,"10,00","11,20",CAMIONETA,R.O.,44808,,,,,,,,,,,,,"-35.62464, -59.77879; -35.61759, -59.78838",,,"1,20",,
SI,15/5/2026,CORTE DE PASTO,RP30,"267,00","279,00",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"-36.21821, -59.04479; -36.02466, -59.15172",,,"12,00",,
SI,15/5/2026,CORTE DE PASTO,RP51,"340,00","346,50",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -36.10043, -59.91943; -36.24391, -59.97217",,,"6,50",,
SI,15/5/2026,MANTENIMIENTO DE PAVIMENTOS,093-13,"10,00","10,60",CAMIONETA,R.O.,44808,CAMIÓN,R.O.,41020,MINI CARGADORA,O.I.,21202,,,,,,,"COLOCACIÓN DE REDUCTORES DE VELOCIDAD (LOMOS DE BURRO). USO DE CAMIÓN VOLVO DE OTRA ZONA (R.O.: 26724). -35.62464, -59.77879; -35.62111, -59.7836.",,,"0,60",,
SI,18/5/2026,CORTE DE PASTO,RP51,"330,00","340,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -36.10043, -59.91943; -36.18749, -59.95342",,,"10,00",,
SI,18/5/2026,CORTE DE PASTO,RP30,"267,00","279,00",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"RETORNO EN SENTIDO PROG ASCENDENTE. -36.21821, -59.04479; -36.02466, -59.15172",,,"12,00",,
SI,18/5/2026,CAMINOS RURALES,093-08,"11,00","14,00",MOTONIVELADORA,O.I.,2066,CAMIONETA,R.O.,51426,,,,,,,,,,,si,,"3,00",,
SI,18/5/2026,CORTE DE PASTO,093-13,"6,00","9,00",CAMIÓN,R.O.,41020,PALA CARGADORA FRONTAL,O.I.,22127,CAMIONETA,R.O.,44808,CAMIÓN,R.O.,18785,,,,"Tareas de limpieza de canales. Coords.: -35.67053, -59.7352; -35.65241, -59.75969",,,"3,00",,
SI,19/5/2026,CALZADO DE BANQUINAS,093-13,"6,00","9,00",CAMIÓN,R.O.,41020,PALA CARGADORA FRONTAL,O.I.,22127,CAMIONETA,R.O.,44808,CAMIÓN,R.O.,18785,,,,"Tareas de limpieza de canales. Coords.: -35.67053, -59.7352; -35.65241, -59.75969",si,,"3,00",,
SI,19/5/2026,CORTE DE PASTO,RP51,"320,00","330,00",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"DESMALEZADO MANUAL. -36.01301, -59.89283; -36.10043, -59.91943",,,"10,00",,
SI,19/5/2026,CORTE DE PASTO,RP61,"59,90","78,00",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"-36.02434, -59.15254; -35.93952, -59.33205",,,"18,10",,
SI,20/5/2026,MANTENIMIENTO DE PAVIMENTOS,RP30,"187,10","187,20",CAMIONETA,O.I.,1307,,,,,,,,,,,,,"-36.03938, -59.13198; -36.03860, -59.13301",,,"0,10",,
SI,20/5/2026,CORTE DE PASTO,RP91,"40,00","51,60",TRACTOR,O.I.,21806,DESMALEZADORA,O.I.,21803,CAMIONETA,R.O.,29792,,,,,,,"-35.86506, -59.42498; -35.93887, -59.33280",,,"11,60",,
